order_item_id,order_id,product_id,quantity,selling_price
OI115731,ORD011933,PROD00988,2,76182
OI115732,ORD076067,PROD00308,1,87568
OI115733,ORD049276,PROD00883,2,182212
OI115734,ORD043587,PROD00028,4,367396
OI115735,ORD023803,PROD00689,3,71586
OI115736,ORD040954,PROD00098,4,187924
OI115737,ORD066894,PROD00549,1,42700
OI115738,ORD035810,PROD00762,3,102453
OI115739,ORD016524,PROD00177,2,67710
OI115740,ORD041910,PROD00498,4,102124
OI115741,ORD017253,PROD00731,3,149745
OI115742,ORD019847,PROD00554,2,14020
OI115743,ORD094682,PROD00320,2,81122
OI115744,ORD085460,PROD00939,1,72155
OI115745,ORD097516,PROD00908,4,334228
OI115746,ORD026280,PROD00619,4,93948
OI115747,ORD039586,PROD00979,1,76039
OI115748,ORD034682,PROD00573,2,91876
OI115749,ORD088873,PROD00307,1,25269
OI115750,ORD063453,PROD00523,2,19932
OI115751,ORD008602,PROD00848,2,94798
OI115752,ORD035294,PROD00761,4,181412
OI115753,ORD087796,PROD00291,4,72692
OI115754,ORD031745,PROD00028,2,183698
OI115755,ORD098468,PROD00818,4,93408
OI115756,ORD006534,PROD00498,4,102124
OI115757,ORD069409,PROD00252,3,88284
OI115758,ORD046231,PROD00163,2,131162
OI115759,ORD023711,PROD00624,3,192384
OI115760,ORD094185,PROD00513,1,28182
OI115761,ORD035791,PROD00159,2,72282
OI115762,ORD096849,PROD00593,1,99089
OI115763,ORD015412,PROD00845,2,37562
OI115764,ORD048049,PROD00509,1,94394
OI115765,ORD001657,PROD00662,2,6362
OI115766,ORD084337,PROD00414,1,32471
OI115767,ORD091097,PROD00171,2,98408
OI115768,ORD069596,PROD00844,2,81770
OI115769,ORD045618,PROD00293,4,260308
OI115770,ORD033956,PROD00315,3,221883
OI115771,ORD079175,PROD00746,2,152712
OI115772,ORD092163,PROD00944,4,60156
OI115773,ORD040673,PROD00210,2,146958
OI115774,ORD040039,PROD00936,3,236421
OI115775,ORD092095,PROD00642,2,164084
OI115776,ORD054504,PROD00706,3,46437
OI115777,ORD081182,PROD00186,1,87036
OI115778,ORD046891,PROD00903,3,152307
OI115779,ORD078692,PROD00269,3,295656
OI115780,ORD084816,PROD00166,2,52520
OI115781,ORD092264,PROD00841,3,177489
OI115782,ORD063023,PROD00526,1,58006
OI115783,ORD095060,PROD00924,3,51282
OI115784,ORD006440,PROD00567,2,19206
OI115785,ORD027428,PROD00253,2,93158
OI115786,ORD069700,PROD00820,1,1531
OI115787,ORD061283,PROD00122,4,290752
OI115788,ORD012366,PROD00232,1,5349
OI115789,ORD060627,PROD00796,2,50758
OI115790,ORD097079,PROD00503,3,192108
OI115791,ORD010987,PROD00650,2,82842
OI115792,ORD087975,PROD00354,4,127688
OI115793,ORD015789,PROD00477,2,66520
OI115794,ORD089580,PROD00225,3,43752
OI115795,ORD024399,PROD00795,3,6588
OI115796,ORD094674,PROD00641,1,84086
OI115797,ORD020290,PROD00562,2,34506
OI115798,ORD026629,PROD00208,2,108706
OI115799,ORD078385,PROD00595,3,184296
OI115800,ORD030462,PROD00011,4,108336
OI115801,ORD047767,PROD00722,2,32258
OI115802,ORD078921,PROD00592,2,130092
OI115803,ORD007541,PROD00263,4,367008
OI115804,ORD047874,PROD00294,3,271419
OI115805,ORD060585,PROD00822,3,112743
OI115806,ORD030288,PROD00873,3,187176
OI115807,ORD083791,PROD00414,4,129884
OI115808,ORD061331,PROD00946,3,170400
OI115809,ORD069583,PROD00159,2,72282
OI115810,ORD002131,PROD00622,3,256671
OI115811,ORD046491,PROD00441,4,242112
OI115812,ORD051479,PROD00898,1,55818
OI115813,ORD070530,PROD00237,2,195286
OI115814,ORD059824,PROD00240,2,191546
OI115815,ORD061111,PROD00585,1,93049
OI115816,ORD038029,PROD00952,2,163832
OI115817,ORD017428,PROD00280,1,16263
OI115818,ORD025401,PROD00419,2,160908
OI115819,ORD031533,PROD00981,4,29356
OI115820,ORD087921,PROD00099,1,46513
OI115821,ORD049164,PROD00156,2,73102
OI115822,ORD072379,PROD00234,4,234704
OI115823,ORD028456,PROD00947,1,27724
OI115824,ORD068514,PROD00595,4,245728
OI115825,ORD084945,PROD00854,3,24081
OI115826,ORD091478,PROD00210,1,73479
OI115827,ORD098968,PROD00286,4,191856
OI115828,ORD066964,PROD00712,1,69222
OI115829,ORD066065,PROD00994,3,241071
OI115830,ORD091642,PROD00936,3,236421
OI115831,ORD005584,PROD00465,1,73030
OI115832,ORD060432,PROD00783,2,169260
OI115833,ORD017518,PROD00261,1,48331
OI115834,ORD075412,PROD00402,2,109846
OI115835,ORD058790,PROD00972,4,10604
OI115836,ORD073189,PROD00232,1,5349
OI115837,ORD081863,PROD00830,2,34230
OI115838,ORD076224,PROD00517,2,33262
OI115839,ORD037399,PROD00306,1,12429
OI115840,ORD031697,PROD00805,2,138040
OI115841,ORD063083,PROD00355,4,187036
OI115842,ORD022788,PROD00046,4,142972
OI115843,ORD054836,PROD00415,2,114244
OI115844,ORD078833,PROD00528,2,185402
OI115845,ORD001495,PROD00578,3,66804
OI115846,ORD095883,PROD00820,1,1531
OI115847,ORD088046,PROD00190,3,195624
OI115848,ORD003884,PROD00860,2,155130
OI115849,ORD016611,PROD00549,2,85400
OI115850,ORD079851,PROD00413,1,42568
OI115851,ORD073361,PROD00450,1,263
OI115852,ORD020347,PROD00962,2,42706
OI115853,ORD085932,PROD00994,4,321428
OI115854,ORD063261,PROD00111,1,54791
OI115855,ORD051963,PROD00001,1,42923
OI115856,ORD055400,PROD00952,4,327664
OI115857,ORD038452,PROD00316,3,157170
OI115858,ORD089463,PROD00597,1,30941
OI115859,ORD052730,PROD00171,3,147612
OI115860,ORD004160,PROD00610,2,165332
OI115861,ORD065610,PROD00430,4,250984
OI115862,ORD056418,PROD00930,1,18808
OI115863,ORD066516,PROD00149,4,328116
OI115864,ORD073181,PROD00967,4,206712
OI115865,ORD013367,PROD00028,3,275547
OI115866,ORD061595,PROD00340,3,274035
OI115867,ORD095507,PROD00860,3,232695
OI115868,ORD066594,PROD00221,1,10856
OI115869,ORD046874,PROD00487,1,28771
OI115870,ORD004735,PROD00570,3,286671
OI115871,ORD023394,PROD00207,3,118896
OI115872,ORD077767,PROD00003,4,216644
OI115873,ORD021081,PROD00421,1,96510
OI115874,ORD028863,PROD00844,4,163540
OI115875,ORD035178,PROD00782,2,167840
OI115876,ORD099522,PROD00959,4,203316
OI115877,ORD005340,PROD00673,1,47801
OI115878,ORD035369,PROD00046,3,107229
OI115879,ORD006759,PROD00520,2,89914
OI115880,ORD036215,PROD00898,3,167454
OI115881,ORD080259,PROD00824,2,19314
OI115882,ORD052287,PROD00799,3,88227
OI115883,ORD083279,PROD00326,3,62127
OI115884,ORD094695,PROD00965,1,26490
OI115885,ORD059473,PROD00509,1,94394
OI115886,ORD049653,PROD00171,4,196816
OI115887,ORD053965,PROD00358,4,32268
OI115888,ORD084633,PROD00538,4,70920
OI115889,ORD098441,PROD00826,4,1048
OI115890,ORD009521,PROD00248,1,307
OI115891,ORD094778,PROD00208,4,217412
OI115892,ORD044129,PROD00871,3,173442
OI115893,ORD044035,PROD00828,2,39550
OI115894,ORD001931,PROD00284,2,71370
OI115895,ORD041159,PROD00792,1,8099
OI115896,ORD019002,PROD00463,1,33461
OI115897,ORD097887,PROD00810,3,22893
OI115898,ORD019835,PROD00592,1,65046
OI115899,ORD081053,PROD00144,3,266667
OI115900,ORD050427,PROD00633,1,57904
OI115901,ORD013262,PROD00564,1,99184
OI115902,ORD092459,PROD00017,2,121352
OI115903,ORD069767,PROD00613,2,189126
OI115904,ORD085300,PROD00221,1,10856
OI115905,ORD040834,PROD00409,1,98823
OI115906,ORD087476,PROD00250,4,396144
OI115907,ORD038038,PROD00656,4,329872
OI115908,ORD082810,PROD00589,2,93808
OI115909,ORD096499,PROD00675,3,32715
OI115910,ORD089819,PROD00896,4,74296
OI115911,ORD074408,PROD00807,2,85842
OI115912,ORD049618,PROD00370,2,155932
OI115913,ORD080371,PROD00912,1,77043
OI115914,ORD097318,PROD00624,1,64128
OI115915,ORD045586,PROD00717,4,26972
OI115916,ORD081207,PROD00915,2,26048
OI115917,ORD044094,PROD00429,1,62049
OI115918,ORD016356,PROD00667,3,76794
OI115919,ORD052108,PROD00352,4,69788
OI115920,ORD052331,PROD00940,3,33249
OI115921,ORD085440,PROD00286,2,95928
OI115922,ORD040913,PROD00754,4,300616
OI115923,ORD074173,PROD00216,3,204324
OI115924,ORD029002,PROD00588,3,43173
OI115925,ORD043032,PROD00006,2,158468
OI115926,ORD090895,PROD00402,3,164769
OI115927,ORD047528,PROD00642,2,164084
OI115928,ORD017040,PROD00107,2,85504
OI115929,ORD065032,PROD00289,3,114501
OI115930,ORD033993,PROD00740,2,115750
OI115931,ORD012870,PROD00886,4,133860
OI115932,ORD016993,PROD00385,4,100528
OI115933,ORD082943,PROD00774,1,46950
OI115934,ORD041974,PROD00629,1,91698
OI115935,ORD076804,PROD00890,3,226545
OI115936,ORD055411,PROD00156,1,36551
OI115937,ORD003168,PROD00433,4,359672
OI115938,ORD098572,PROD00626,3,74874
OI115939,ORD079596,PROD00880,1,7445
OI115940,ORD001443,PROD00921,2,61502
OI115941,ORD096909,PROD00537,4,95952
OI115942,ORD067860,PROD00782,4,335680
OI115943,ORD004446,PROD00927,2,21800
OI115944,ORD030156,PROD00005,1,31990
OI115945,ORD022405,PROD00700,3,240519
OI115946,ORD087888,PROD00590,2,154142
OI115947,ORD006711,PROD00045,3,233442
OI115948,ORD035934,PROD00889,1,62132
OI115949,ORD051107,PROD00532,3,142023
OI115950,ORD033265,PROD00216,1,68108
OI115951,ORD006235,PROD00905,4,277136
OI115952,ORD055864,PROD00720,3,33315
OI115953,ORD073113,PROD00623,2,26314
OI115954,ORD041007,PROD00712,4,276888
OI115955,ORD082181,PROD00814,4,269020
OI115956,ORD050074,PROD00459,2,21698
OI115957,ORD020189,PROD00346,3,106194
OI115958,ORD017334,PROD00794,1,43063
OI115959,ORD034165,PROD00011,4,108336
OI115960,ORD022527,PROD00281,4,23528
OI115961,ORD049281,PROD00077,3,273465
OI115962,ORD080095,PROD00790,3,284664
OI115963,ORD053497,PROD00295,4,333848
OI115964,ORD000868,PROD00211,4,57240
OI115965,ORD013881,PROD00235,1,9786
OI115966,ORD054004,PROD00961,1,18758
OI115967,ORD066551,PROD00991,3,87717
OI115968,ORD012773,PROD00101,1,50215
OI115969,ORD047942,PROD00960,4,168284
OI115970,ORD084861,PROD00078,1,27066
OI115971,ORD077993,PROD00982,3,20430
OI115972,ORD059130,PROD00279,4,77076
OI115973,ORD098657,PROD00304,3,292854
OI115974,ORD054202,PROD00788,4,282612
OI115975,ORD043571,PROD00891,2,195904
OI115976,ORD062254,PROD00354,4,127688
OI115977,ORD051104,PROD00374,1,72246
OI115978,ORD007718,PROD00901,3,259932
OI115979,ORD091524,PROD00039,3,275508
OI115980,ORD051241,PROD00830,4,68460
OI115981,ORD074537,PROD00057,1,25637
OI115982,ORD013552,PROD00125,3,267366
OI115983,ORD080595,PROD00087,3,210201
OI115984,ORD083114,PROD00883,3,273318
OI115985,ORD033095,PROD00948,3,20769
OI115986,ORD070052,PROD00068,4,131516
OI115987,ORD082958,PROD00288,4,220856
OI115988,ORD015172,PROD00738,2,88068
OI115989,ORD038308,PROD00858,3,196584
OI115990,ORD078001,PROD00099,2,93026
OI115991,ORD092307,PROD00835,1,7996
OI115992,ORD049348,PROD00337,1,73922
OI115993,ORD031280,PROD00606,3,239553
OI115994,ORD011472,PROD00992,2,171090
OI115995,ORD017177,PROD00143,1,34168
OI115996,ORD051652,PROD00890,1,75515
OI115997,ORD045182,PROD00684,2,73702
OI115998,ORD034919,PROD00397,2,194918
OI115999,ORD068411,PROD00145,4,38140
OI116000,ORD063032,PROD00175,1,16114
OI116001,ORD034750,PROD00035,3,76578
OI116002,ORD046335,PROD00852,1,96994
OI116003,ORD080650,PROD00105,4,371012
OI116004,ORD059474,PROD00398,1,23391
OI116005,ORD000626,PROD00791,4,251648
OI116006,ORD012825,PROD00635,1,27144
OI116007,ORD066207,PROD00197,2,125076
OI116008,ORD089463,PROD00885,1,15452
OI116009,ORD025342,PROD00120,4,195252
OI116010,ORD077588,PROD00380,2,111554
OI116011,ORD019381,PROD00261,2,96662
OI116012,ORD062001,PROD00608,2,48022
OI116013,ORD012961,PROD00756,4,135548
OI116014,ORD075300,PROD00245,1,69010
OI116015,ORD048717,PROD00042,3,267756
OI116016,ORD082547,PROD00554,3,21030
OI116017,ORD067926,PROD00449,4,3084
OI116018,ORD054980,PROD00444,2,180906
OI116019,ORD074531,PROD00639,4,35976
OI116020,ORD022116,PROD00010,4,316064
OI116021,ORD025500,PROD00500,3,290466
OI116022,ORD007487,PROD00522,3,145365
OI116023,ORD011314,PROD00472,3,192423
OI116024,ORD092226,PROD00516,4,334752
OI116025,ORD009374,PROD00893,2,15242
OI116026,ORD083817,PROD00603,3,170847
OI116027,ORD081594,PROD00783,3,253890
OI116028,ORD038629,PROD00416,1,71329
OI116029,ORD044269,PROD00935,3,92019
OI116030,ORD065432,PROD00552,2,123316
OI116031,ORD075947,PROD00423,2,55410
OI116032,ORD080457,PROD00103,2,115632
OI116033,ORD061593,PROD00538,3,53190
OI116034,ORD090936,PROD00793,4,90144
OI116035,ORD057985,PROD00794,3,129189
OI116036,ORD036182,PROD00163,2,131162
OI116037,ORD098345,PROD00662,3,9543
OI116038,ORD017851,PROD00751,2,169660
OI116039,ORD050667,PROD00901,4,346576
OI116040,ORD027553,PROD00751,2,169660
OI116041,ORD045422,PROD00763,4,199644
OI116042,ORD016144,PROD00365,4,209152
OI116043,ORD038413,PROD00942,4,385736
OI116044,ORD071195,PROD00328,4,292036
OI116045,ORD032509,PROD00411,2,114218
OI116046,ORD030869,PROD00812,1,7836
OI116047,ORD021095,PROD00407,2,83758
OI116048,ORD008730,PROD00945,4,3524
OI116049,ORD074041,PROD00195,4,392528
OI116050,ORD062974,PROD00265,4,165692
OI116051,ORD023972,PROD00273,3,275934
OI116052,ORD008414,PROD00448,3,160560
OI116053,ORD090025,PROD00586,2,155822
OI116054,ORD037395,PROD00964,2,97326
OI116055,ORD094978,PROD00340,4,365380
OI116056,ORD076972,PROD00990,4,28284
OI116057,ORD095517,PROD00972,4,10604
OI116058,ORD028541,PROD00406,4,137084
OI116059,ORD092564,PROD00790,3,284664
OI116060,ORD007716,PROD00414,4,129884
OI116061,ORD009139,PROD00157,3,21981
OI116062,ORD041698,PROD00922,2,140604
OI116063,ORD052821,PROD00959,4,203316
OI116064,ORD066921,PROD00691,3,29088
OI116065,ORD071635,PROD00522,3,145365
OI116066,ORD052457,PROD00181,4,232372
OI116067,ORD045551,PROD00032,3,220191
OI116068,ORD066622,PROD00391,4,284336
OI116069,ORD005052,PROD00625,1,55831
OI116070,ORD030562,PROD00807,2,85842
OI116071,ORD058426,PROD00714,2,97936
OI116072,ORD091979,PROD00859,2,101402
OI116073,ORD061957,PROD00853,2,28778
OI116074,ORD007217,PROD00100,3,18336
OI116075,ORD062464,PROD00719,1,36827
OI116076,ORD025329,PROD00370,4,311864
OI116077,ORD049281,PROD00687,3,163323
OI116078,ORD063744,PROD00559,4,101308
OI116079,ORD054796,PROD00779,1,35625
OI116080,ORD089782,PROD00694,2,47610
OI116081,ORD002293,PROD00051,3,289938
OI116082,ORD084469,PROD00107,1,42752
OI116083,ORD066452,PROD00811,4,148604
OI116084,ORD083965,PROD00587,1,2561
OI116085,ORD047506,PROD00019,4,348912
OI116086,ORD056935,PROD00714,1,48968
OI116087,ORD053700,PROD00033,2,193504
OI116088,ORD099996,PROD00888,3,7308
OI116089,ORD071959,PROD00795,1,2196
OI116090,ORD051657,PROD00015,1,17187
OI116091,ORD022202,PROD00413,4,170272
OI116092,ORD056753,PROD00124,4,15016
OI116093,ORD060385,PROD00864,4,82976
OI116094,ORD081508,PROD00740,1,57875
OI116095,ORD073833,PROD00864,2,41488
OI116096,ORD096874,PROD00727,4,276104
OI116097,ORD045407,PROD00851,4,391592
OI116098,ORD058580,PROD00190,3,195624
OI116099,ORD001873,PROD00288,4,220856
OI116100,ORD059721,PROD00463,3,100383
OI116101,ORD078657,PROD00232,3,16047
OI116102,ORD055685,PROD00062,3,107193
OI116103,ORD062048,PROD01000,1,382
OI116104,ORD051211,PROD00043,1,27823
OI116105,ORD073627,PROD00574,3,175137
OI116106,ORD049184,PROD00865,1,18845
OI116107,ORD095910,PROD00855,2,96860
OI116108,ORD025750,PROD00144,4,355556
OI116109,ORD053452,PROD00523,3,29898
OI116110,ORD064815,PROD00015,3,51561
OI116111,ORD062330,PROD00006,3,237702
OI116112,ORD024125,PROD00098,1,46981
OI116113,ORD046484,PROD00312,1,45133
OI116114,ORD026597,PROD00364,1,28279
OI116115,ORD011877,PROD00827,2,69684
OI116116,ORD084885,PROD00936,2,157614
OI116117,ORD019389,PROD00252,4,117712
OI116118,ORD034611,PROD00499,1,56592
OI116119,ORD051357,PROD00494,2,47144
OI116120,ORD064291,PROD00653,4,220988
OI116121,ORD057435,PROD00739,1,10358
OI116122,ORD065436,PROD00053,2,160146
OI116123,ORD003975,PROD00944,1,15039
OI116124,ORD034148,PROD00046,2,71486
OI116125,ORD077638,PROD00611,2,189940
OI116126,ORD014276,PROD00233,2,38602
OI116127,ORD032789,PROD00912,4,308172
OI116128,ORD057248,PROD00699,2,119792
OI116129,ORD052327,PROD00826,4,1048
OI116130,ORD048306,PROD00789,4,328024
OI116131,ORD059268,PROD00057,3,76911
OI116132,ORD084548,PROD00473,4,213808
OI116133,ORD035316,PROD00959,2,101658
OI116134,ORD076097,PROD00707,1,59764
OI116135,ORD054447,PROD00306,4,49716
OI116136,ORD054746,PROD00199,4,206404
OI116137,ORD056444,PROD00098,2,93962
OI116138,ORD013322,PROD00266,3,56556
OI116139,ORD051556,PROD00817,3,137109
OI116140,ORD062286,PROD00206,1,91402
OI116141,ORD001933,PROD00935,1,30673
OI116142,ORD089055,PROD00261,3,144993
OI116143,ORD053155,PROD00832,2,65382
OI116144,ORD092427,PROD00637,2,134024
OI116145,ORD022424,PROD00777,4,25988
OI116146,ORD000295,PROD00903,4,203076
OI116147,ORD043870,PROD00828,3,59325
OI116148,ORD015223,PROD00625,2,111662
OI116149,ORD073471,PROD00470,1,19977
OI116150,ORD027127,PROD00979,3,228117
OI116151,ORD062875,PROD00606,2,159702
OI116152,ORD002826,PROD00649,1,88299
OI116153,ORD084360,PROD00576,2,53812
OI116154,ORD027947,PROD00448,1,53520
OI116155,ORD034164,PROD00336,1,30084
OI116156,ORD092573,PROD00582,4,222076
OI116157,ORD080049,PROD00641,3,252258
OI116158,ORD065082,PROD00333,1,74620
OI116159,ORD073834,PROD00783,4,338520
OI116160,ORD031568,PROD00960,4,168284
OI116161,ORD075469,PROD00763,4,199644
OI116162,ORD066631,PROD00325,1,56254
OI116163,ORD094609,PROD00299,3,13611
OI116164,ORD031191,PROD00424,2,199906
OI116165,ORD018905,PROD00568,1,60803
OI116166,ORD057011,PROD00210,2,146958
OI116167,ORD007043,PROD00028,1,91849
OI116168,ORD071755,PROD00015,1,17187
OI116169,ORD017200,PROD00624,4,256512
OI116170,ORD084008,PROD00768,2,115036
OI116171,ORD044801,PROD00476,1,3291
OI116172,ORD048839,PROD00040,2,104048
OI116173,ORD017389,PROD00550,3,178980
OI116174,ORD040388,PROD00445,4,226528
OI116175,ORD084524,PROD00458,1,89981
OI116176,ORD020840,PROD00928,4,151692
OI116177,ORD045740,PROD00769,4,58288
OI116178,ORD048980,PROD00223,4,145912
OI116179,ORD058234,PROD00286,1,47964
OI116180,ORD041863,PROD00773,1,34965
OI116181,ORD054895,PROD00939,3,216465
OI116182,ORD098651,PROD00897,4,187440
OI116183,ORD043119,PROD00127,2,96936
OI116184,ORD063439,PROD00264,3,188433
OI116185,ORD081149,PROD00953,3,67089
OI116186,ORD081422,PROD00645,3,18078
OI116187,ORD081915,PROD00495,4,197320
OI116188,ORD039296,PROD00389,2,59788
OI116189,ORD085311,PROD00097,2,75500
OI116190,ORD073441,PROD00694,2,47610
OI116191,ORD033441,PROD00719,4,147308
OI116192,ORD060028,PROD00954,2,27330
OI116193,ORD036348,PROD00351,4,193376
OI116194,ORD030268,PROD00790,2,189776
OI116195,ORD013200,PROD00382,4,185728
OI116196,ORD026818,PROD00609,3,166899
OI116197,ORD019622,PROD00572,3,51015
OI116198,ORD043503,PROD00481,3,11193
OI116199,ORD043917,PROD00087,3,210201
OI116200,ORD008573,PROD00547,4,28316
OI116201,ORD060602,PROD00270,4,53980
OI116202,ORD052537,PROD00620,2,188160
OI116203,ORD058241,PROD00116,1,23271
OI116204,ORD056626,PROD00879,2,12808
OI116205,ORD087555,PROD00872,2,175992
OI116206,ORD010112,PROD00058,3,233028
OI116207,ORD088336,PROD00443,2,118906
OI116208,ORD035834,PROD00982,2,13620
OI116209,ORD015951,PROD00857,3,232662
OI116210,ORD017774,PROD00569,1,64479
OI116211,ORD064492,PROD00761,1,45353
OI116212,ORD016455,PROD00673,3,143403
OI116213,ORD095913,PROD00889,3,186396
OI116214,ORD082079,PROD00513,4,112728
OI116215,ORD007760,PROD00874,3,87465
OI116216,ORD051518,PROD00455,4,19592
OI116217,ORD060259,PROD00144,4,355556
OI116218,ORD019297,PROD00944,2,30078
OI116219,ORD013885,PROD00748,2,198468
OI116220,ORD015294,PROD00333,1,74620
OI116221,ORD028863,PROD00453,3,211293
OI116222,ORD064390,PROD00006,2,158468
OI116223,ORD067992,PROD00483,1,42180
OI116224,ORD078823,PROD00625,4,223324
OI116225,ORD060546,PROD00586,1,77911
OI116226,ORD008566,PROD00608,3,72033
OI116227,ORD098540,PROD00847,4,63968
OI116228,ORD018792,PROD00747,3,102111
OI116229,ORD039988,PROD00866,1,28328
OI116230,ORD008382,PROD00193,4,355200
OI116231,ORD005722,PROD00342,4,151140
OI116232,ORD028931,PROD00160,3,267060
OI116233,ORD023462,PROD00685,4,359688
OI116234,ORD031320,PROD00573,2,91876
OI116235,ORD026141,PROD00433,4,359672
OI116236,ORD037212,PROD00932,2,150010
OI116237,ORD072494,PROD00275,2,153318
OI116238,ORD061725,PROD00293,1,65077
OI116239,ORD030980,PROD00813,1,7810
OI116240,ORD022424,PROD00636,2,134720
OI116241,ORD056667,PROD00155,4,223704
OI116242,ORD094252,PROD00560,4,24312
OI116243,ORD031833,PROD00277,2,130322
OI116244,ORD079755,PROD00851,4,391592
OI116245,ORD083633,PROD00594,2,168360
OI116246,ORD015056,PROD00864,1,20744
OI116247,ORD009026,PROD00085,3,99822
OI116248,ORD099850,PROD00979,1,76039
OI116249,ORD098672,PROD00566,4,278476
OI116250,ORD046236,PROD00293,1,65077
OI116251,ORD067200,PROD00790,1,94888
OI116252,ORD006851,PROD00550,4,238640
OI116253,ORD055595,PROD00427,2,152946
OI116254,ORD027380,PROD00685,2,179844
OI116255,ORD003070,PROD00028,1,91849
OI116256,ORD071774,PROD00852,2,193988
OI116257,ORD086209,PROD00859,1,50701
OI116258,ORD007039,PROD00375,3,216198
OI116259,ORD079294,PROD00934,2,18766
OI116260,ORD099896,PROD00229,2,90426
OI116261,ORD081948,PROD00400,2,195278
OI116262,ORD099334,PROD00102,2,14502
OI116263,ORD071208,PROD00442,1,22840
OI116264,ORD046436,PROD00430,2,125492
OI116265,ORD001419,PROD00688,3,36561
OI116266,ORD001681,PROD00404,4,172832
OI116267,ORD041262,PROD00829,4,296388
OI116268,ORD000542,PROD00008,4,78432
OI116269,ORD087903,PROD00474,2,62022
OI116270,ORD059144,PROD00834,2,19866
OI116271,ORD040805,PROD00237,4,390572
OI116272,ORD029561,PROD00887,4,78184
OI116273,ORD098350,PROD00810,2,15262
OI116274,ORD092187,PROD00047,3,94272
OI116275,ORD087279,PROD00449,4,3084
OI116276,ORD003811,PROD00316,3,157170
OI116277,ORD078734,PROD00783,1,84630
OI116278,ORD098937,PROD00485,4,361812
OI116279,ORD027778,PROD00176,2,185356
OI116280,ORD067371,PROD00915,3,39072
OI116281,ORD073949,PROD00585,4,372196
OI116282,ORD021933,PROD00674,3,57399
OI116283,ORD024513,PROD00192,2,64434
OI116284,ORD087001,PROD00982,1,6810
OI116285,ORD071323,PROD00598,1,48858
OI116286,ORD078643,PROD00644,3,89475
OI116287,ORD000514,PROD00562,2,34506
OI116288,ORD096522,PROD00465,4,292120
OI116289,ORD035556,PROD00963,1,64266
OI116290,ORD059322,PROD00910,1,68773
OI116291,ORD026444,PROD00156,4,146204
OI116292,ORD099168,PROD00433,1,89918
OI116293,ORD088629,PROD00979,1,76039
OI116294,ORD004055,PROD00696,3,220635
OI116295,ORD012472,PROD00225,2,29168
OI116296,ORD001188,PROD00792,3,24297
OI116297,ORD084154,PROD00678,3,190611
OI116298,ORD023634,PROD00340,4,365380
OI116299,ORD073624,PROD00872,2,175992
OI116300,ORD090410,PROD00807,3,128763
OI116301,ORD077516,PROD00210,1,73479
OI116302,ORD044525,PROD00641,1,84086
OI116303,ORD087755,PROD00640,1,18137
OI116304,ORD070453,PROD00398,4,93564
OI116305,ORD061478,PROD00502,4,120844
OI116306,ORD070200,PROD00775,2,108640
OI116307,ORD069529,PROD00237,1,97643
OI116308,ORD088501,PROD00288,1,55214
OI116309,ORD040227,PROD00892,1,98976
OI116310,ORD016566,PROD00858,4,262112
OI116311,ORD061236,PROD00113,4,49556
OI116312,ORD052456,PROD00007,3,141465
OI116313,ORD021662,PROD00999,1,65894
OI116314,ORD046982,PROD00903,4,203076
OI116315,ORD086362,PROD00943,2,36466
OI116316,ORD011657,PROD00469,2,61440
OI116317,ORD057271,PROD00439,1,91112
OI116318,ORD007608,PROD00992,3,256635
OI116319,ORD092677,PROD00599,4,305488
OI116320,ORD047140,PROD00723,2,28652
OI116321,ORD037389,PROD00454,1,10734
OI116322,ORD033031,PROD00452,4,215376
OI116323,ORD036125,PROD00827,3,104526
OI116324,ORD030874,PROD00018,3,220452
OI116325,ORD071427,PROD00356,1,40208
OI116326,ORD014454,PROD00968,4,316500
OI116327,ORD040725,PROD00869,1,27028
OI116328,ORD062551,PROD00735,1,21917
OI116329,ORD003576,PROD00775,1,54320
OI116330,ORD021923,PROD00879,4,25616
OI116331,ORD067737,PROD00574,1,58379
OI116332,ORD087647,PROD00821,2,149406
OI116333,ORD088077,PROD00242,4,171712
OI116334,ORD044626,PROD00150,3,228759
OI116335,ORD001576,PROD00978,3,65700
OI116336,ORD092467,PROD00832,4,130764
OI116337,ORD090058,PROD00254,1,20203
OI116338,ORD066032,PROD00639,4,35976
OI116339,ORD043838,PROD00840,1,5447
OI116340,ORD073438,PROD00382,3,139296
OI116341,ORD018557,PROD00643,3,155136
OI116342,ORD079945,PROD00920,4,360492
OI116343,ORD080952,PROD00231,4,392868
OI116344,ORD035482,PROD00052,2,45086
OI116345,ORD064723,PROD00154,1,34184
OI116346,ORD046208,PROD00809,2,34338
OI116347,ORD059452,PROD00030,2,130130
OI116348,ORD095083,PROD00612,3,44013
OI116349,ORD027851,PROD00531,2,11078
OI116350,ORD045169,PROD00431,3,210351
OI116351,ORD066894,PROD00055,1,76843
OI116352,ORD057288,PROD00653,4,220988
OI116353,ORD054310,PROD00906,3,144135
OI116354,ORD037205,PROD00231,1,98217
OI116355,ORD068390,PROD00197,1,62538
OI116356,ORD039691,PROD00379,4,388532
OI116357,ORD084802,PROD00694,1,23805
OI116358,ORD042833,PROD00237,3,292929
OI116359,ORD000792,PROD00116,4,93084
OI116360,ORD085513,PROD00349,1,50300
OI116361,ORD099404,PROD00682,1,89564
OI116362,ORD056988,PROD00172,4,166884
OI116363,ORD048824,PROD00433,4,359672
OI116364,ORD059605,PROD00840,4,21788
OI116365,ORD082559,PROD00658,4,252184
